postlike
-2931.254896
-2931.254896
-2934.198346
-2929.072882
-2929.072882
-2929.072882
-2929.072882
-2929.072882
-2929.072882
-2933.178846
-2933.178846
-2937.548585
-2934.256013
-2934.256013
-2923.823073
-2923.823073
-2923.823073
-2923.823073
-2921.738982
-2921.738982
-2922.806206
-2922.806206
-2915.331149
-2915.331149
-2915.331149
-2915.331149
-2912.970929
-2912.970929
-2912.970929
-2910.805731
-2910.596901
-2908.034598
-2909.767369
-2902.625582
-2906.937912
-2901.136902
-2906.079452
-2906.079452
-2905.073051
-2912.800135
-2912.800135
-2912.800135
-2921.355050
-2914.375951
-2914.375951
-2925.389760
-2925.389760
-2925.878485
-2925.878485
-2921.897343
-2919.744796
-2919.744796
-2921.671347
-2921.671347
